AvgSpotLen	BioProject	BioSample	Experiment	Instrument	LibraryLayout	Library_Name	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	biomaterial_provider	biorep	labexpid	labversion	localization_description	readtype	readtype_description	replicate	replicate_description	rnaextract	rnaextract_description	source_name	spikeinpool	Assay_Type	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	LibrarySelection	LibrarySource	Organism	Platform	datatype	datatype_description
150		SAMN01087959	SRX159831	Illumina Genome Analyzer	PAIRED	GSM958745: Caltech_RnaSeq_MCF-7_2x75_200	2012-07-13	5754	3265	2012-07-17	SRR521526	SRS350188	SRP014320	GSM958745	ATCC		11582,12098,11581			2x75	Paired 75 nt reads	1,3,2				MCF-7		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087960	SRX159832	Illumina Genome Analyzer	PAIRED	GSM958746: Caltech_RnaSeq_NHLF_2x75_200	2012-07-13	5093	2927	2012-07-17	SRR521527	SRS350189	SRP014320	GSM958746	Lonza		11587,11588			2x75	Paired 75 nt reads	1,2				NHLF		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087960	SRX159832	Illumina Genome Analyzer	PAIRED	GSM958746: Caltech_RnaSeq_NHLF_2x75_200	2012-07-13	4665	2612	2012-07-17	SRR521528	SRS350189	SRP014320	GSM958746	Lonza		11587,11588			2x75	Paired 75 nt reads	1,2				NHLF		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087960	SRX159832	Illumina Genome Analyzer	PAIRED	GSM958746: Caltech_RnaSeq_NHLF_2x75_200	2012-07-13	4770	2767	2012-07-17	SRR521529	SRS350189	SRP014320	GSM958746	Lonza		11587,11588			2x75	Paired 75 nt reads	1,2				NHLF		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152		SAMN01087960	SRX159832	Illumina Genome Analyzer	PAIRED	GSM958746: Caltech_RnaSeq_NHLF_2x75_200	2012-07-13	4965	2792	2012-07-17	SRR521530	SRS350189	SRP014320	GSM958746	Lonza		11587,11588			2x75	Paired 75 nt reads	1,2				NHLF		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00761802	SRX110317	Illumina Genome Analyzer II	PAIRED	GSM840136: CSHL_RnaSeq_K562_cell_total	2013-03-06	8248	5157	2013-03-06	SRR768413	SRS281641	SRP007461	GSM840136	ATCC	gen0131WC,gen0132WC	crg-45,crg-53		Whole cell			1,2	tier 1	total	Total RNA extract (longer than 200 nt)	K562		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00761802	SRX110317	Illumina Genome Analyzer II	PAIRED	GSM840136: CSHL_RnaSeq_K562_cell_total	2013-03-06	11233	6824	2013-03-06	SRR768414	SRS281641	SRP007461	GSM840136	ATCC	gen0131WC,gen0132WC	crg-45,crg-53		Whole cell			1,2	tier 1	total	Total RNA extract (longer than 200 nt)	K562		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00761804	SRX110319	Illumina Genome Analyzer II	PAIRED	GSM840138: CSHL_RnaSeq_GM12878_cell_total	2013-03-06	11558	7641	2013-03-06	SRR768411	SRS281643	SRP007461	GSM840138	Coriell	gen0102WC,gen0103WC	crg-12,crg-7		Whole cell			1,2	tier 1	total	Total RNA extract (longer than 200 nt)	GM12878		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN00761804	SRX110319	Illumina Genome Analyzer II	PAIRED	GSM840138: CSHL_RnaSeq_GM12878_cell_total	2013-03-06	10788	6923	2013-03-06	SRR768412	SRS281643	SRP007461	GSM840138	Coriell	gen0102WC,gen0103WC	crg-12,crg-7		Whole cell			1,2	tier 1	total	Total RNA extract (longer than 200 nt)	GM12878		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
76		SAMN01087945	SRX159815	Illumina Genome Analyzer	SINGLE	GSM958731: Caltech_RnaSeq_K562_1x75D	2012-08-07	1212	816	2012-08-07	SRR534174	SRS350174	SRP014320	GSM958731	ATCC		11008,11007			1x75D	Single 75 nt directed reads	1,2				K562		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
76		SAMN01087945	SRX159815	Illumina Genome Analyzer	SINGLE	GSM958731: Caltech_RnaSeq_K562_1x75D	2012-08-08	1056	711	2012-08-08	SRR534175	SRS350174	SRP014320	GSM958731	ATCC		11008,11007			1x75D	Single 75 nt directed reads	1,2				K562		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
150		SAMN01087961	SRX159833	Illumina Genome Analyzer	PAIRED	GSM958747: Caltech_RnaSeq_GM12891_2x75_200	2012-07-13	5137	2861	2012-07-17	SRR521531	SRS350190	SRP014320	GSM958747	Coriell		SL2971,02971,11038	02971		2x75	Paired 75 nt reads	1,2				GM12891		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
150		SAMN01087961	SRX159833	Illumina Genome Analyzer	PAIRED	GSM958747: Caltech_RnaSeq_GM12891_2x75_200	2012-07-13	4753	2726	2012-07-17	SRR521532	SRS350190	SRP014320	GSM958747	Coriell		SL2971,02971,11038	02971		2x75	Paired 75 nt reads	1,2				GM12891		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
150		SAMN01087961	SRX159833	Illumina Genome Analyzer	PAIRED	GSM958747: Caltech_RnaSeq_GM12891_2x75_200	2015-11-27	4368	2706	2015-07-22	SRR521533	SRS350190	SRP014320	GSM958747	Coriell		SL2971,02971,11038	02971		2x75	Paired 75 nt reads	1,2				GM12891		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
150		SAMN01087962	SRX159834	Illumina Genome Analyzer	PAIRED	GSM958748: Caltech_RnaSeq_GM12892_2x75_200	2012-07-13	5886	3310	2012-07-17	SRR521534	SRS350191	SRP014320	GSM958748	Coriell		02973,SL2970,SL2973,02970,11039	02973,02970		2x75	Paired 75 nt reads	1,3,2				GM12892		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
150		SAMN01087962	SRX159834	Illumina Genome Analyzer	PAIRED	GSM958748: Caltech_RnaSeq_GM12892_2x75_200	2012-08-08	3214	2148	2012-08-08	SRR521535	SRS350191	SRP014320	GSM958748	Coriell		02973,SL2970,SL2973,02970,11039	02973,02970		2x75	Paired 75 nt reads	1,3,2				GM12892		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
150		SAMN01087962	SRX159834	Illumina Genome Analyzer	PAIRED	GSM958748: Caltech_RnaSeq_GM12892_2x75_200	2015-11-27	4896	3115	2015-07-22	SRR521536	SRS350191	SRP014320	GSM958748	Coriell		02973,SL2970,SL2973,02970,11039	02973,02970		2x75	Paired 75 nt reads	1,3,2				GM12892		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
150		SAMN01087962	SRX159834	Illumina Genome Analyzer	PAIRED	GSM958748: Caltech_RnaSeq_GM12892_2x75_200	2015-11-27	5335	3394	2015-07-22	SRR521537	SRS350191	SRP014320	GSM958748	Coriell		02973,SL2970,SL2973,02970,11039	02973,02970		2x75	Paired 75 nt reads	1,3,2				GM12892		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
150		SAMN01087963	SRX159835	Illumina Genome Analyzer	PAIRED	GSM958749: Caltech_RnaSeq_HCT-116_2x75_200	2012-07-13	6120	3492	2012-07-17	SRR521538	SRS350192	SRP014320	GSM958749	ATCC		12097,12096			2x75	Paired 75 nt reads	1,2				HCT-116		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
150		SAMN01087963	SRX159835	Illumina Genome Analyzer	PAIRED	GSM958749: Caltech_RnaSeq_HCT-116_2x75_200	2012-07-13	6560	3802	2012-07-17	SRR521539	SRS350192	SRP014320	GSM958749	ATCC		12097,12096			2x75	Paired 75 nt reads	1,2				HCT-116		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
150		SAMN01087963	SRX159835	Illumina Genome Analyzer	PAIRED	GSM958749: Caltech_RnaSeq_HCT-116_2x75_200	2012-07-13	5144	2968	2012-07-17	SRR521540	SRS350192	SRP014320	GSM958749	ATCC		12097,12096			2x75	Paired 75 nt reads	1,2				HCT-116		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
150		SAMN01087963	SRX159835	Illumina Genome Analyzer	PAIRED	GSM958749: Caltech_RnaSeq_HCT-116_2x75_200	2012-07-13	5052	2903	2012-07-17	SRR521541	SRS350192	SRP014320	GSM958749	ATCC		12097,12096			2x75	Paired 75 nt reads	1,2				HCT-116		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
150		SAMN01087963	SRX159835	Illumina Genome Analyzer	PAIRED	GSM958749: Caltech_RnaSeq_HCT-116_2x75_200	2012-07-13	6561	3768	2012-07-17	SRR521542	SRS350192	SRP014320	GSM958749	ATCC		12097,12096			2x75	Paired 75 nt reads	1,2				HCT-116		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
150		SAMN01087963	SRX159835	Illumina Genome Analyzer	PAIRED	GSM958749: Caltech_RnaSeq_HCT-116_2x75_200	2012-07-13	6162	3486	2012-07-17	SRR521543	SRS350192	SRP014320	GSM958749	ATCC		12097,12096			2x75	Paired 75 nt reads	1,2				HCT-116		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
150		SAMN01087964	SRX159836	Illumina Genome Analyzer	PAIRED	GSM958750: Caltech_RnaSeq_LHCN-M2_2x75_200	2012-07-13	6305	3646	2012-07-17	SRR521544	SRS350193	SRP014320	GSM958750	Dr. Woodring Wright		11621	myoblast		2x75	Paired 75 nt reads	1				LHCN-M2		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
150		SAMN01087964	SRX159836	Illumina Genome Analyzer	PAIRED	GSM958750: Caltech_RnaSeq_LHCN-M2_2x75_200	2012-07-13	5517	3417	2012-07-17	SRR521545	SRS350193	SRP014320	GSM958750	Dr. Woodring Wright		11621	myoblast		2x75	Paired 75 nt reads	1				LHCN-M2		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
150		SAMN01087964	SRX159836	Illumina Genome Analyzer	PAIRED	GSM958750: Caltech_RnaSeq_LHCN-M2_2x75_200	2012-07-13	6226	3928	2012-07-17	SRR521546	SRS350193	SRP014320	GSM958750	Dr. Woodring Wright		11621	myoblast		2x75	Paired 75 nt reads	1				LHCN-M2		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
150		SAMN01087965	SRX159837	Illumina Genome Analyzer	PAIRED	GSM958751: Caltech_RnaSeq_LHCN-M2_2x75_200_DIFF_7d	2012-07-13	6251	3921	2012-07-17	SRR521547	SRS350194	SRP014320	GSM958751	Dr. Woodring Wright		11622	myocyte		2x75	Paired 75 nt reads	1				LHCN-M2		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
150		SAMN01087965	SRX159837	Illumina Genome Analyzer	PAIRED	GSM958751: Caltech_RnaSeq_LHCN-M2_2x75_200_DIFF_7d	2012-07-13	6022	3678	2012-07-17	SRR521548	SRS350194	SRP014320	GSM958751	Dr. Woodring Wright		11622	myocyte		2x75	Paired 75 nt reads	1				LHCN-M2		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
150		SAMN01087965	SRX159837	Illumina Genome Analyzer	PAIRED	GSM958751: Caltech_RnaSeq_LHCN-M2_2x75_200_DIFF_7d	2012-07-13	7219	4224	2012-07-17	SRR521549	SRS350194	SRP014320	GSM958751	Dr. Woodring Wright		11622	myocyte		2x75	Paired 75 nt reads	1				LHCN-M2		RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103813	SRX174312	Illumina HiSeq 2000	PAIRED	GSM981243: CSHL_RnaSeq_IMR90_cell_total	2015-11-27	24322	17387	2015-07-22	SRR534289	SRS353537	SRP007461	GSM981243	ATCC	045WC,045WC,046WC,046WC	LID45238,LID45239,LID45239,LID45238	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	IMR90	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103813	SRX174312	Illumina HiSeq 2000	PAIRED	GSM981243: CSHL_RnaSeq_IMR90_cell_total	2015-11-27	21852	15280	2015-07-22	SRR534290	SRS353537	SRP007461	GSM981243	ATCC	045WC,045WC,046WC,046WC	LID45238,LID45239,LID45239,LID45238	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	IMR90	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103814	SRX174313	Illumina HiSeq 2000	PAIRED	GSM981244: CSHL_RnaSeq_IMR90_cytosol_longPolyA	2015-11-27	21962	14274	2015-07-22	SRR534291	SRS353538	SRP007461	GSM981244	ATCC	045C,046C,046C,046C,045C,045C	LID45612,LID45611,LID45612,LID45612,LID45611,LID45611	iIDR	The fluid between the cells outer membrane and the nucleus	2x101D	Paired 101 nt directed reads	1,2		longPolyA	Poly(A)+ RNA longer than 200 nt	IMR90	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103814	SRX174313	Illumina HiSeq 2000	PAIRED	GSM981244: CSHL_RnaSeq_IMR90_cytosol_longPolyA	2015-11-27	27795	18833	2015-07-22	SRR534292	SRS353538	SRP007461	GSM981244	ATCC	045C,046C,046C,046C,045C,045C	LID45612,LID45611,LID45612,LID45612,LID45611,LID45611	iIDR	The fluid between the cells outer membrane and the nucleus	2x101D	Paired 101 nt directed reads	1,2		longPolyA	Poly(A)+ RNA longer than 200 nt	IMR90	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103815	SRX174314	Illumina HiSeq 2000	PAIRED	GSM981245: CSHL_RnaSeq_MCF-7_nucleus_longPolyA	2012-08-07	28595	18118	2012-08-07	SRR534293	SRS353539	SRP007461	GSM981245	ATCC	090N,089N,090N,089N,090N,089N	LID46860,LID46859,LID46859,LID46860,LID46859,LID46860	iIDR	Large membrane bound part of cell containing chromosomes and the bulk of the cell's DNA	2x101D	Paired 101 nt directed reads	3,4		longPolyA	Poly(A)+ RNA longer than 200 nt	MCF-7	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103815	SRX174314	Illumina HiSeq 2000	PAIRED	GSM981245: CSHL_RnaSeq_MCF-7_nucleus_longPolyA	2012-08-07	27302	17183	2012-08-07	SRR534294	SRS353539	SRP007461	GSM981245	ATCC	090N,089N,090N,089N,090N,089N	LID46860,LID46859,LID46859,LID46860,LID46859,LID46860	iIDR	Large membrane bound part of cell containing chromosomes and the bulk of the cell's DNA	2x101D	Paired 101 nt directed reads	3,4		longPolyA	Poly(A)+ RNA longer than 200 nt	MCF-7	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103816	SRX174315	Illumina HiSeq 2000	PAIRED	GSM981246: CSHL_RnaSeq_A549_cytosol_longPolyA	2015-11-27	26687	16168	2015-07-22	SRR534295	SRS353540	SRP007461	GSM981246	ATCC	087C,087C,088C,088C	LID45898,LID45897,LID45897,LID45898	iIDR	The fluid between the cells outer membrane and the nucleus	2x101D	Paired 101 nt directed reads	3,4		longPolyA	Poly(A)+ RNA longer than 200 nt	A549	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103816	SRX174315	Illumina HiSeq 2000	PAIRED	GSM981246: CSHL_RnaSeq_A549_cytosol_longPolyA	2015-11-27	29671	18094	2015-07-22	SRR534296	SRS353540	SRP007461	GSM981246	ATCC	087C,087C,088C,088C	LID45898,LID45897,LID45897,LID45898	iIDR	The fluid between the cells outer membrane and the nucleus	2x101D	Paired 101 nt directed reads	3,4		longPolyA	Poly(A)+ RNA longer than 200 nt	A549	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103817	SRX174316	Illumina HiSeq 2000	PAIRED	GSM981247: CSHL_RnaSeq_A549_nucleus_longPolyA	2015-11-27	35542	23014	2015-07-22	SRR534297	SRS353541	SRP007461	GSM981247	ATCC	088N,087N,087N,088N,088N,087N	LID45900,LID45899,LID45899,LID45899,LID45900,LID45900	iIDR	Large membrane bound part of cell containing chromosomes and the bulk of the cell's DNA	2x101D	Paired 101 nt directed reads	3,4		longPolyA	Poly(A)+ RNA longer than 200 nt	A549	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103817	SRX174316	Illumina HiSeq 2000	PAIRED	GSM981247: CSHL_RnaSeq_A549_nucleus_longPolyA	2015-11-27	19623	11869	2015-07-22	SRR534298	SRS353541	SRP007461	GSM981247	ATCC	088N,087N,087N,088N,088N,087N	LID45900,LID45899,LID45899,LID45899,LID45900,LID45900	iIDR	Large membrane bound part of cell containing chromosomes and the bulk of the cell's DNA	2x101D	Paired 101 nt directed reads	3,4		longPolyA	Poly(A)+ RNA longer than 200 nt	A549	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103818	SRX174317	Illumina HiSeq 2000	PAIRED	GSM981248: CSHL_RnaSeq_IMR90_nucleus_longPolyA	2015-11-27	32315	22025	2015-07-22	SRR534299	SRS353542	SRP007461	GSM981248	ATCC	046N,045N,045N,046N,045N,046N	LID45613,LID45635,LID45613,LID45635,LID45613,LID45635	iIDR	Large membrane bound part of cell containing chromosomes and the bulk of the cell's DNA	2x101D	Paired 101 nt directed reads	1,2		longPolyA	Poly(A)+ RNA longer than 200 nt	IMR90	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103818	SRX174317	Illumina HiSeq 2000	PAIRED	GSM981248: CSHL_RnaSeq_IMR90_nucleus_longPolyA	2015-11-27	32942	22812	2015-07-22	SRR534300	SRS353542	SRP007461	GSM981248	ATCC	046N,045N,045N,046N,045N,046N	LID45613,LID45635,LID45613,LID45635,LID45613,LID45635	iIDR	Large membrane bound part of cell containing chromosomes and the bulk of the cell's DNA	2x101D	Paired 101 nt directed reads	1,2		longPolyA	Poly(A)+ RNA longer than 200 nt	IMR90	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103819	SRX174318	Illumina HiSeq 2000	PAIRED	GSM981249: CSHL_RnaSeq_IMR90_cell_longPolyA	2015-11-27	20949	14265	2015-07-22	SRR534301	SRS353543	SRP007461	GSM981249	ATCC	046WC,045WC,045WC,045WC,046WC,046WC	LID45017,LID45016,LID45017,LID45016,LID45017,LID45016	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		longPolyA	Poly(A)+ RNA longer than 200 nt	IMR90	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103819	SRX174318	Illumina HiSeq 2000	PAIRED	GSM981249: CSHL_RnaSeq_IMR90_cell_longPolyA	2015-11-27	14194	9275	2015-07-22	SRR534302	SRS353543	SRP007461	GSM981249	ATCC	046WC,045WC,045WC,045WC,046WC,046WC	LID45017,LID45016,LID45017,LID45016,LID45017,LID45016	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		longPolyA	Poly(A)+ RNA longer than 200 nt	IMR90	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103820	SRX174319	Illumina HiSeq 2000	PAIRED	GSM981250: CSHL_RnaSeq_SK-N-SH_nucleus_longPolyA	2012-08-07	28830	21161	2012-08-07	SRR534303	SRS353544	SRP007461	GSM981250	ATCC	086N,085N,086N,085N,085N,086N	LID46597,LID46596,LID46597,LID46596,LID46597,LID46596	iIDR	Large membrane bound part of cell containing chromosomes and the bulk of the cell's DNA	2x101D	Paired 101 nt directed reads	3,4		longPolyA	Poly(A)+ RNA longer than 200 nt	SK-N-SH	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103820	SRX174319	Illumina HiSeq 2000	PAIRED	GSM981250: CSHL_RnaSeq_SK-N-SH_nucleus_longPolyA	2012-08-07	46899	33644	2012-08-07	SRR534304	SRS353544	SRP007461	GSM981250	ATCC	086N,085N,086N,085N,085N,086N	LID46597,LID46596,LID46597,LID46596,LID46597,LID46596	iIDR	Large membrane bound part of cell containing chromosomes and the bulk of the cell's DNA	2x101D	Paired 101 nt directed reads	3,4		longPolyA	Poly(A)+ RNA longer than 200 nt	SK-N-SH	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103821	SRX174320	Illumina HiSeq 2000	PAIRED	GSM981251: CSHL_RnaSeq_SK-N-SH_cytosol_longPolyA	2012-08-07	46450	34586	2012-08-07	SRR534305	SRS353545	SRP007461	GSM981251	ATCC	085C,086C,085C,086C	LID46594,LID46595,LID46595,LID46594	iIDR	The fluid between the cells outer membrane and the nucleus	2x101D	Paired 101 nt directed reads	3,4		longPolyA	Poly(A)+ RNA longer than 200 nt	SK-N-SH	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103821	SRX174320	Illumina HiSeq 2000	PAIRED	GSM981251: CSHL_RnaSeq_SK-N-SH_cytosol_longPolyA	2012-08-07	44495	32554	2012-08-07	SRR534306	SRS353545	SRP007461	GSM981251	ATCC	085C,086C,085C,086C	LID46594,LID46595,LID46595,LID46594	iIDR	The fluid between the cells outer membrane and the nucleus	2x101D	Paired 101 nt directed reads	3,4		longPolyA	Poly(A)+ RNA longer than 200 nt	SK-N-SH	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01103822	SRX174321	Illumina HiSeq 2000	PAIRED	GSM981252: CSHL_RnaSeq_MCF-7_cytosol_longPolyA	2012-08-07	31756	20496	2012-08-07	SRR534307	SRS353546	SRP007461	GSM981252	ATCC	089C,090C,089C,090C	LID46857,LID46858,LID46857,LID46858	iIDR	The fluid between the cells outer membrane and the nucleus	2x101D	Paired 101 nt directed reads	3,4		longPolyA	Poly(A)+ RNA longer than 200 nt	MCF-7	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
